1.8891 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
6.1171 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
7.3737 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EEFF7CF518>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001EEFF813B70>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.3738 	EXP 	window1: recordFrameIntervals = False
7.5399 	EXP 	window1: recordFrameIntervals = True
7.7235 	EXP 	window1: recordFrameIntervals = False
7.8093 	EXP 	Created Inst_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='Inst_1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
7.8105 	EXP 	Created Clear_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Clear_screen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
7.8170 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
7.9271 	EXP 	Created stimuli.jpg = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='stimuli.jpg', interpolate=True, mask=None, maskParams=None, name='stimuli.jpg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
7.9494 	EXP 	Created Inst_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='Inst_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
7.9521 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
8.0267 	EXP 	Created stimuli.jpg = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='stimuli.jpg', interpolate=True, mask=None, maskParams=None, name='stimuli.jpg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
8.0286 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
8.0395 	EXP 	Created End = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='End', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Koniec', units='height', win=Window(...), wrapWidth=1)
8.0462 	EXP 	Inst_1: autoDraw = True
8.7731 	DATA 	Keypress: return
8.7895 	EXP 	Inst_1: autoDraw = False
8.7895 	EXP 	Clear_screen: autoDraw = True
9.7732 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
9.7734 	EXP 	New trial (rep=0, index=0): None
9.7893 	EXP 	Clear_screen: autoDraw = False
9.7893 	EXP 	Clear_screen: autoDraw = False
10.8057 	EXP 	Fixation: autoDraw = True
11.2890 	EXP 	Fixation: autoDraw = False
11.2890 	EXP 	Fixation: autoDraw = False
11.2890 	EXP 	stimuli.jpg: autoDraw = True
11.4892 	DATA 	Keypress: space
11.4909 	EXP 	New trial (rep=1, index=0): None
11.5057 	EXP 	stimuli.jpg: autoDraw = False
12.5219 	EXP 	Fixation: autoDraw = True
13.0052 	EXP 	Fixation: autoDraw = False
13.0052 	EXP 	Fixation: autoDraw = False
13.0052 	EXP 	stimuli.jpg: autoDraw = True
13.3054 	DATA 	Keypress: space
13.3068 	EXP 	New trial (rep=2, index=0): None
13.3229 	EXP 	stimuli.jpg: autoDraw = False
14.3382 	EXP 	Fixation: autoDraw = True
14.8214 	EXP 	Fixation: autoDraw = False
14.8214 	EXP 	Fixation: autoDraw = False
14.8214 	EXP 	stimuli.jpg: autoDraw = True
15.0384 	DATA 	Keypress: space
15.0397 	EXP 	New trial (rep=3, index=0): None
15.0558 	EXP 	stimuli.jpg: autoDraw = False
16.0711 	EXP 	Fixation: autoDraw = True
16.5543 	EXP 	Fixation: autoDraw = False
16.5543 	EXP 	Fixation: autoDraw = False
16.5543 	EXP 	stimuli.jpg: autoDraw = True
16.7879 	DATA 	Keypress: space
16.7893 	EXP 	New trial (rep=4, index=0): None
16.8053 	EXP 	stimuli.jpg: autoDraw = False
17.8207 	EXP 	Fixation: autoDraw = True
18.3039 	EXP 	Fixation: autoDraw = False
18.3039 	EXP 	Fixation: autoDraw = False
18.3039 	EXP 	stimuli.jpg: autoDraw = True
18.4542 	DATA 	Keypress: space
18.4557 	EXP 	New trial (rep=5, index=0): None
18.4706 	EXP 	stimuli.jpg: autoDraw = False
19.4870 	EXP 	Fixation: autoDraw = True
19.9702 	EXP 	Fixation: autoDraw = False
19.9702 	EXP 	Fixation: autoDraw = False
19.9702 	EXP 	stimuli.jpg: autoDraw = True
20.1871 	DATA 	Keypress: space
20.1885 	EXP 	New trial (rep=6, index=0): None
20.2045 	EXP 	stimuli.jpg: autoDraw = False
21.2199 	EXP 	Fixation: autoDraw = True
21.7031 	EXP 	Fixation: autoDraw = False
21.7031 	EXP 	Fixation: autoDraw = False
21.7031 	EXP 	stimuli.jpg: autoDraw = True
21.9534 	DATA 	Keypress: space
21.9548 	EXP 	New trial (rep=7, index=0): None
21.9708 	EXP 	stimuli.jpg: autoDraw = False
22.9861 	EXP 	Fixation: autoDraw = True
23.4694 	EXP 	Fixation: autoDraw = False
23.4694 	EXP 	Fixation: autoDraw = False
23.4694 	EXP 	stimuli.jpg: autoDraw = True
23.6530 	DATA 	Keypress: space
23.6543 	EXP 	New trial (rep=8, index=0): None
23.6705 	EXP 	stimuli.jpg: autoDraw = False
24.6857 	EXP 	Fixation: autoDraw = True
25.1689 	EXP 	Fixation: autoDraw = False
25.1689 	EXP 	Fixation: autoDraw = False
25.1689 	EXP 	stimuli.jpg: autoDraw = True
25.3692 	DATA 	Keypress: space
25.3705 	EXP 	New trial (rep=9, index=0): None
25.3856 	EXP 	stimuli.jpg: autoDraw = False
26.4022 	EXP 	Fixation: autoDraw = True
26.8852 	EXP 	Fixation: autoDraw = False
26.8852 	EXP 	Fixation: autoDraw = False
26.8852 	EXP 	stimuli.jpg: autoDraw = True
27.0856 	DATA 	Keypress: space
27.1042 	EXP 	stimuli.jpg: autoDraw = False
28.1182 	EXP 	Inst_2: autoDraw = True
29.1683 	DATA 	Keypress: lshift
29.8182 	DATA 	Keypress: return
29.8188 	EXP 	Created sequence: random, trialTypes=1, nReps=20, seed=None
29.8191 	EXP 	New trial (rep=0, index=0): None
29.8346 	EXP 	Inst_2: autoDraw = False
30.8511 	EXP 	Fixation: autoDraw = True
31.3341 	EXP 	Fixation: autoDraw = False
31.3341 	EXP 	Fixation: autoDraw = False
31.3341 	EXP 	stimuli.jpg: autoDraw = True
31.5008 	EXP 	stimuli.jpg: autoDraw = False
31.5679 	DATA 	Keypress: space
31.5852 	EXP 	stimuli.jpg: autoDraw = False
31.5852 	EXP 	Clear_screen: autoDraw = True
32.5851 	EXP 	Clear_screen: autoDraw = False
32.5851 	EXP 	image: image = 'sad.png'
32.5851 	EXP 	Clear_screen: autoDraw = False
32.5851 	EXP 	image: autoDraw = True
34.5676 	EXP 	New trial (rep=1, index=0): None
34.5835 	EXP 	image: autoDraw = False
34.5835 	EXP 	image: autoDraw = False
35.5999 	EXP 	Fixation: autoDraw = True
36.0830 	EXP 	Fixation: autoDraw = False
36.0830 	EXP 	Fixation: autoDraw = False
36.0830 	EXP 	stimuli.jpg: autoDraw = True
36.3664 	EXP 	stimuli.jpg: autoDraw = False
36.3834 	DATA 	Keypress: space
36.4000 	EXP 	stimuli.jpg: autoDraw = False
36.4000 	EXP 	Clear_screen: autoDraw = True
37.4005 	EXP 	Clear_screen: autoDraw = False
37.4005 	EXP 	image: image = 'sad.png'
37.4005 	EXP 	Clear_screen: autoDraw = False
37.4005 	EXP 	image: autoDraw = True
39.3832 	EXP 	New trial (rep=2, index=0): None
39.3989 	EXP 	image: autoDraw = False
39.3989 	EXP 	image: autoDraw = False
40.4155 	EXP 	Fixation: autoDraw = True
40.8986 	EXP 	Fixation: autoDraw = False
40.8986 	EXP 	Fixation: autoDraw = False
40.8986 	EXP 	stimuli.jpg: autoDraw = True
41.1316 	EXP 	stimuli.jpg: autoDraw = False
41.2155 	DATA 	Keypress: space
41.2323 	EXP 	stimuli.jpg: autoDraw = False
41.2323 	EXP 	Clear_screen: autoDraw = True
42.2332 	EXP 	Clear_screen: autoDraw = False
42.2332 	EXP 	image: image = 'sad.png'
42.2332 	EXP 	Clear_screen: autoDraw = False
42.2332 	EXP 	image: autoDraw = True
44.2152 	EXP 	New trial (rep=3, index=0): None
44.2310 	EXP 	image: autoDraw = False
44.2310 	EXP 	image: autoDraw = False
45.2475 	EXP 	Fixation: autoDraw = True
45.7307 	EXP 	Fixation: autoDraw = False
45.7307 	EXP 	Fixation: autoDraw = False
45.7307 	EXP 	stimuli.jpg: autoDraw = True
46.0806 	EXP 	stimuli.jpg: autoDraw = False
47.7302 	EXP 	stimuli.jpg: autoDraw = False
47.7302 	EXP 	Clear_screen: autoDraw = True
48.7314 	EXP 	Clear_screen: autoDraw = False
48.7314 	EXP 	image: image = 'sad.png'
48.7314 	EXP 	Clear_screen: autoDraw = False
48.7314 	EXP 	image: autoDraw = True
50.7136 	EXP 	New trial (rep=4, index=0): None
50.7297 	EXP 	image: autoDraw = False
50.7297 	EXP 	image: autoDraw = False
51.7459 	EXP 	Fixation: autoDraw = True
52.2291 	EXP 	Fixation: autoDraw = False
52.2291 	EXP 	Fixation: autoDraw = False
52.2291 	EXP 	stimuli.jpg: autoDraw = True
52.5791 	EXP 	stimuli.jpg: autoDraw = False
52.5960 	DATA 	Keypress: space
52.6127 	EXP 	stimuli.jpg: autoDraw = False
52.6127 	EXP 	Clear_screen: autoDraw = True
53.6134 	EXP 	Clear_screen: autoDraw = False
53.6134 	EXP 	image: image = 'sad.png'
53.6134 	EXP 	Clear_screen: autoDraw = False
53.6134 	EXP 	image: autoDraw = True
55.1792 	DATA 	Keypress: escape
55.2173 	EXP 	window1: mouseVisible = True
